productId,currentTitle,detectedBrand,detectedModel,currentSpecsSummary,missingFields,confidenceLevel,researchRequired,recommendedAction,imageSearchQuery,uaePriceSearchQuery,ksaPriceSearchQuery,seoKeywordTarget
prod_import_xlsx_1776538003641_1,HP EliteBook 840 G3 Laptop,HP,EliteBook 840 G3,Core i5-6300U | 8GB | 256GB | 14-inch | Intel UHD Graphics | Windows 10 Pro | Refurbished,,low,model verification; image verification; UAE price verification; KSA price verification; content rewrite,Do not enrich yet. Resolve exact brand/model/specs from source documents before any catalog update.,HP EliteBook 840 G3 Laptop official product image white background,HP EliteBook 840 G3 Laptop UAE price refurbished,HP EliteBook 840 G3 Laptop Saudi Arabia price refurbished,HP EliteBook 840 G3 refurbished laptop UAE
prod_import_bundle2_1776543525241_180,Apple iPhone 16 Plus,Apple,iPhone 16 Plus,New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 16 Plus iPhone official product image white background,Apple iPhone 16 Plus UAE price refurbished,Apple iPhone 16 Plus Saudi Arabia price refurbished,Apple iPhone 16 Plus UAE
prod_import_bundle2_1776543525241_181,Apple iPhone 16 Pro,Apple,iPhone 16 Pro,New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 16 Pro iPhone official product image white background,Apple iPhone 16 Pro UAE price refurbished,Apple iPhone 16 Pro Saudi Arabia price refurbished,Apple iPhone 16 Pro UAE
prod_import_bundle2_1776543525241_182,Apple iPhone 16 Pro Max,Apple,iPhone 16 Pro Max,New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPhone 16 Pro Max iPhone official product image white background,Apple iPhone 16 Pro Max UAE price refurbished,Apple iPhone 16 Pro Max Saudi Arabia price refurbished,Apple iPhone 16 Pro Max UAE
prod_import_bundle2_1776543525241_183,Apple iPad 7th Gen (Refurbished),Apple,iPad 7th Gen,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad 7th Gen iPad official product image white background,Apple iPad 7th Gen (Refurbished) UAE price refurbished,Apple iPad 7th Gen (Refurbished) Saudi Arabia price refurbished,Apple iPad 7th Gen tablet UAE
prod_import_bundle2_1776543525241_184,Apple iPad 8th Gen (Refurbished),Apple,iPad 8th Gen,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad 8th Gen iPad official product image white background,Apple iPad 8th Gen (Refurbished) UAE price refurbished,Apple iPad 8th Gen (Refurbished) Saudi Arabia price refurbished,Apple iPad 8th Gen tablet UAE
prod_import_bundle2_1776543525241_185,Apple iPad 9th Gen (Refurbished),Apple,iPad 9th Gen,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad 9th Gen iPad official product image white background,Apple iPad 9th Gen (Refurbished) UAE price refurbished,Apple iPad 9th Gen (Refurbished) Saudi Arabia price refurbished,Apple iPad 9th Gen tablet UAE
prod_import_bundle2_1776543525241_186,Apple iPad 10th Gen (Refurbished),Apple,iPad 10th Gen,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad 10th Gen iPad official product image white background,Apple iPad 10th Gen (Refurbished) UAE price refurbished,Apple iPad 10th Gen (Refurbished) Saudi Arabia price refurbished,Apple iPad 10th Gen tablet UAE
prod_import_bundle2_1776543525241_187,Apple iPad Air 3 (Refurbished),Apple,iPad Air 3,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Air 3 iPad official product image white background,Apple iPad Air 3 (Refurbished) UAE price refurbished,Apple iPad Air 3 (Refurbished) Saudi Arabia price refurbished,Apple iPad Air 3 tablet UAE
prod_import_bundle2_1776543525241_188,Apple iPad Air 4 (Refurbished),Apple,iPad Air 4,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Air 4 iPad official product image white background,Apple iPad Air 4 (Refurbished) UAE price refurbished,Apple iPad Air 4 (Refurbished) Saudi Arabia price refurbished,Apple iPad Air 4 tablet UAE
prod_import_bundle2_1776543525241_189,Apple iPad Air 5 (Refurbished),Apple,iPad Air 5,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Air 5 iPad official product image white background,Apple iPad Air 5 (Refurbished) UAE price refurbished,Apple iPad Air 5 (Refurbished) Saudi Arabia price refurbished,Apple iPad Air 5 tablet UAE
prod_import_bundle2_1776543525241_190,Apple iPad Pro 10.5 (Refurbished),Apple,iPad Pro 10.5,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Pro 10.5 iPad official product image white background,Apple iPad Pro 10.5 (Refurbished) UAE price refurbished,Apple iPad Pro 10.5 (Refurbished) Saudi Arabia price refurbished,Apple iPad Pro 10.5 tablet UAE
prod_import_bundle2_1776543525241_191,Apple iPad Pro 11 (2018) (Refurbished),Apple,iPad Pro 11 (2018),Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Pro 11 (2018) iPad official product image white background,Apple iPad Pro 11 (2018) (Refurbished) UAE price refurbished,Apple iPad Pro 11 (2018) (Refurbished) Saudi Arabia price refurbished,Apple iPad Pro 11 (2018) tablet UAE
prod_import_bundle2_1776543525241_192,Apple iPad Pro 11 (2020) (Refurbished),Apple,iPad Pro 11 (2020),Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Pro 11 (2020) iPad official product image white background,Apple iPad Pro 11 (2020) (Refurbished) UAE price refurbished,Apple iPad Pro 11 (2020) (Refurbished) Saudi Arabia price refurbished,Apple iPad Pro 11 (2020) tablet UAE
prod_import_bundle2_1776543525241_193,Apple iPad Pro 11 (2021 M1) (Refurbished),Apple,iPad Pro 11 (2021 M1),Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Pro 11 (2021 M1) iPad official product image white background,Apple iPad Pro 11 (2021 M1) (Refurbished) UAE price refurbished,Apple iPad Pro 11 (2021 M1) (Refurbished) Saudi Arabia price refurbished,Apple iPad Pro 11 (2021 M1) tablet UAE
prod_import_bundle2_1776543525241_194,Apple iPad Pro 11 (2022 M2),Apple,iPad Pro 11 (2022 M2),New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Pro 11 (2022 M2) iPad official product image white background,Apple iPad Pro 11 (2022 M2) UAE price refurbished,Apple iPad Pro 11 (2022 M2) Saudi Arabia price refurbished,Apple iPad Pro 11 (2022 M2) tablet UAE
prod_import_bundle2_1776543525241_195,Apple iPad Pro 12.9 (2018) (Refurbished),Apple,iPad Pro 12.9 (2018),Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Pro 12.9 (2018) iPad official product image white background,Apple iPad Pro 12.9 (2018) (Refurbished) UAE price refurbished,Apple iPad Pro 12.9 (2018) (Refurbished) Saudi Arabia price refurbished,Apple iPad Pro 12.9 (2018) tablet UAE
prod_import_bundle2_1776543525241_196,Apple iPad Pro 12.9 (2020) (Refurbished),Apple,iPad Pro 12.9 (2020),Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Pro 12.9 (2020) iPad official product image white background,Apple iPad Pro 12.9 (2020) (Refurbished) UAE price refurbished,Apple iPad Pro 12.9 (2020) (Refurbished) Saudi Arabia price refurbished,Apple iPad Pro 12.9 (2020) tablet UAE
prod_import_bundle2_1776543525241_197,Apple iPad Pro 12.9 (2021 M1) (Refurbished),Apple,iPad Pro 12.9 (2021 M1),Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Pro 12.9 (2021 M1) iPad official product image white background,Apple iPad Pro 12.9 (2021 M1) (Refurbished) UAE price refurbished,Apple iPad Pro 12.9 (2021 M1) (Refurbished) Saudi Arabia price refurbished,Apple iPad Pro 12.9 (2021 M1) tablet UAE
prod_import_bundle2_1776543525241_198,Apple iPad Pro 12.9 (2022 M2),Apple,iPad Pro 12.9 (2022 M2),New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Pro 12.9 (2022 M2) iPad official product image white background,Apple iPad Pro 12.9 (2022 M2) UAE price refurbished,Apple iPad Pro 12.9 (2022 M2) Saudi Arabia price refurbished,Apple iPad Pro 12.9 (2022 M2) tablet UAE
prod_import_bundle2_1776543525241_199,Apple iPad Mini 5 (Refurbished),Apple,iPad Mini 5,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Mini 5 iPad official product image white background,Apple iPad Mini 5 (Refurbished) UAE price refurbished,Apple iPad Mini 5 (Refurbished) Saudi Arabia price refurbished,Apple iPad Mini 5 tablet UAE
prod_import_bundle2_1776543525241_200,Apple iPad Mini 6 (Refurbished),Apple,iPad Mini 6,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Mini 6 iPad official product image white background,Apple iPad Mini 6 (Refurbished) UAE price refurbished,Apple iPad Mini 6 (Refurbished) Saudi Arabia price refurbished,Apple iPad Mini 6 tablet UAE
prod_import_bundle2_1776543525241_201,Apple iPad 10th Gen (2022),Apple,iPad 10th Gen (2022),New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad 10th Gen (2022) iPad official product image white background,Apple iPad 10th Gen (2022) UAE price refurbished,Apple iPad 10th Gen (2022) Saudi Arabia price refurbished,Apple iPad 10th Gen (2022) tablet UAE
prod_import_bundle2_1776543525241_202,Apple iPad Air M1 (Refurbished),Apple,iPad Air M1,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Air M1 iPad official product image white background,Apple iPad Air M1 (Refurbished) UAE price refurbished,Apple iPad Air M1 (Refurbished) Saudi Arabia price refurbished,Apple iPad Air M1 tablet UAE
prod_import_bundle2_1776543525241_203,Apple iPad Air M2,Apple,iPad Air M2,New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Air M2 iPad official product image white background,Apple iPad Air M2 UAE price refurbished,Apple iPad Air M2 Saudi Arabia price refurbished,Apple iPad Air M2 tablet UAE
prod_import_bundle2_1776543525241_204,Apple iPad Pro M2 (latest),Apple,iPad Pro M2 (latest),New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Apple iPad Pro M2 (latest) iPad official product image white background,Apple iPad Pro M2 (latest) UAE price refurbished,Apple iPad Pro M2 (latest) Saudi Arabia price refurbished,Apple iPad Pro M2 (latest) tablet UAE
prod_import_bundle2_1776543525241_206,Samsung Galaxy S20+ (Refurbished),Samsung,Galaxy S20+,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Samsung Galaxy S20+ Galaxy official product image white background,Samsung Galaxy S20+ (Refurbished) UAE price refurbished,Samsung Galaxy S20+ (Refurbished) Saudi Arabia price refurbished,Samsung Galaxy S20+ UAE
prod_import_bundle2_1776543525241_210,Samsung Galaxy S21+ (Refurbished),Samsung,Galaxy S21+,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Samsung Galaxy S21+ Galaxy official product image white background,Samsung Galaxy S21+ (Refurbished) UAE price refurbished,Samsung Galaxy S21+ (Refurbished) Saudi Arabia price refurbished,Samsung Galaxy S21+ UAE
prod_import_bundle2_1776543525241_214,Samsung Galaxy S22+ (Refurbished),Samsung,Galaxy S22+,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Samsung Galaxy S22+ Galaxy official product image white background,Samsung Galaxy S22+ (Refurbished) UAE price refurbished,Samsung Galaxy S22+ (Refurbished) Saudi Arabia price refurbished,Samsung Galaxy S22+ UAE
prod_import_bundle2_1776543525241_217,Samsung Galaxy S23+ (Refurbished),Samsung,Galaxy S23+,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Samsung Galaxy S23+ Galaxy official product image white background,Samsung Galaxy S23+ (Refurbished) UAE price refurbished,Samsung Galaxy S23+ (Refurbished) Saudi Arabia price refurbished,Samsung Galaxy S23+ UAE
prod_import_bundle2_1776543525241_221,Samsung Galaxy S24+,Samsung,Galaxy S24+,New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Samsung Galaxy S24+ Galaxy official product image white background,Samsung Galaxy S24+ UAE price refurbished,Samsung Galaxy S24+ Saudi Arabia price refurbished,Samsung Galaxy S24+ UAE
prod_import_bundle2_1776543525241_243,Samsung Galaxy Note 10+ (Refurbished),Samsung,Galaxy Note 10+,Refurbished,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Samsung Galaxy Note 10+ Galaxy official product image white background,Samsung Galaxy Note 10+ (Refurbished) UAE price refurbished,Samsung Galaxy Note 10+ (Refurbished) Saudi Arabia price refurbished,Samsung Galaxy Note 10+ UAE
prod_import_bundle2_1776543525241_272,Type-C to Type-C,Generic,Type-C to Type-C,New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Type-C to Type-C Laptop Accessories official product image white background,Type-C to Type-C UAE price refurbished,Type-C to Type-C Saudi Arabia price refurbished,Generic Type-C to Type-C tablet UAE
prod_import_bundle2_1776543525241_330,Lazy Holder (bed stand),Generic,Lazy Holder (bed stand),New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Lazy Holder (bed stand) Holders & Stands official product image white background,Lazy Holder (bed stand) UAE price refurbished,Lazy Holder (bed stand) Saudi Arabia price refurbished,Generic Lazy Holder (bed stand) tablet UAE
prod_import_bundle2_1776543525241_338,Bluetooth Tracker (AirTag),Generic,Bluetooth Tracker (AirTag),New,storage; screen size; processor,low,"model verification; storage, screen size, processor verification; image verification; UAE price verification; KSA price verification; content rewrite","Do not enrich yet. Resolve exact variant, storage, color, and condition from source data first.",Generic Bluetooth Tracker (AirTag) Smart Accessories official product image white background,Bluetooth Tracker (AirTag) UAE price refurbished,Bluetooth Tracker (AirTag) Saudi Arabia price refurbished,Generic Bluetooth Tracker (AirTag) tablet UAE
